,custody_type,race,death_type,age
7595,2,1,5,77.0
7596,2,1,5,61.0
7597,2,3,5,53.0
7598,2,1,5,83.0
7599,2,3,5,55.0
7600,2,3,5,69.0
7601,2,1,5,78.0
7602,2,1,5,64.0
7603,1,1,7,47.0
7604,2,1,5,65.0
7605,2,1,5,57.0
7606,3,1,3,49.0
7607,3,1,5,70.0
7608,2,3,5,61.0
7609,3,3,5,56.0
7610,2,1,5,49.0
7611,2,1,5,60.0
7612,2,1,5,64.0
7613,2,1,5,38.0
7614,2,1,5,50.0
7615,2,1,5,58.0
7616,2,3,5,68.0
7617,2,1,5,54.0
7618,2,1,5,62.0
7619,2,1,5,86.0
7620,3,1,3,32.0
7621,2,1,5,58.0
7622,2,1,5,54.0
7623,2,1,5,37.0
7624,2,1,5,70.0
7625,1,1,7,22.0
7626,2,3,5,71.0
7627,2,1,5,64.0
7628,3,3,3,29.0
7629,2,1,5,75.0
7630,0,1,5,32.0
7631,2,1,1,63.0
7632,2,4,5,57.0
7633,2,1,5,55.0
7634,2,1,5,63.0
7635,2,3,5,57.0
7636,2,1,5,81.0
7637,0,1,5,56.0
7638,2,1,5,62.0
7639,2,3,7,49.0
7640,2,3,5,50.0
7641,2,1,5,66.0
7642,2,1,5,47.0
7643,2,3,5,57.0
7644,2,1,5,48.0
7645,2,1,5,66.0
7646,2,3,7,31.0
7647,2,1,5,54.0
7648,0,1,5,41.0
7649,2,1,5,55.0
7650,3,1,7,53.0
7651,2,1,5,46.0
7652,2,1,5,65.0
7653,2,1,5,63.0
7654,2,1,5,49.0
7655,2,1,5,59.0
7656,3,1,3,51.0
7657,2,1,5,61.0
7658,2,1,5,63.0
7659,0,1,5,47.0
7660,2,3,5,61.0
7661,2,3,5,56.0
7662,3,3,2,52.0
7663,2,3,5,60.0
7664,2,3,5,63.0
7665,2,3,5,53.0
7666,2,3,5,50.0
7667,0,3,5,66.0
7668,2,3,5,61.0
7669,2,3,5,61.0
7670,2,3,1,51.0
7671,2,3,5,70.0
7672,2,3,5,49.0
7673,3,3,3,33.0
7674,2,3,5,79.0
7675,0,1,5,54.0
7676,2,3,5,51.0
7677,2,3,5,53.0
7678,3,3,3,55.0
7679,2,4,5,59.0
7680,2,3,5,56.0
7681,2,3,6,50.0
7682,2,3,5,50.0
7683,2,3,5,55.0
7684,2,3,5,61.0
7685,2,3,5,49.19434720601582
7686,0,3,1,72.0
7687,2,3,5,70.0
7688,2,3,5,57.0
7689,2,3,5,73.0
7690,2,3,5,61.0
7691,2,3,5,50.0
7692,2,3,5,48.0
7693,0,3,5,65.0
7694,2,3,5,62.0
7695,2,3,5,64.0
7696,2,3,5,67.0
7697,2,3,5,58.0
7698,3,3,6,37.0
7699,2,1,5,77.0
7700,2,3,5,70.0
7701,2,3,5,55.0
7702,1,3,5,58.0
7703,0,1,5,79.0
7704,2,1,5,76.0
7705,2,3,5,60.0
7706,2,1,5,66.0
7707,2,3,5,52.0
7708,2,3,5,32.0
7709,3,6,7,28.0
7710,2,1,5,67.0
7711,2,1,5,77.0
7712,2,3,5,47.0
7713,3,1,3,44.0
7714,3,3,2,53.0
7715,2,1,5,54.0
7716,0,3,5,55.0
7717,2,1,5,61.0
7718,2,3,6,37.0
7719,3,3,7,22.0
7720,0,1,7,27.0
7721,2,3,7,34.0
7722,2,4,5,45.0
7723,1,3,5,40.0
7724,3,3,3,47.0
7725,2,3,5,42.0
7726,3,1,7,22.0
7727,3,1,7,22.0
7728,2,4,5,63.0
